date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-01-02 00:00:00,6.3,0,12.8,,,,5.3,,1028.5,
2022-01-03 00:00:00,6.9,1,15.2,,,,5.6,,1025.5,
2022-01-04 00:00:00,9.6,2,15.2,,,,7.2,,1024.6,
2022-01-05 00:00:00,8.6,5.3,12.1,0.5,,,9.2,,1021.2,
2022-01-06 00:00:00,7.4,5.9,10.8,,,,12.3,,1030.2,
2022-01-07 00:00:00,7.6,5.7,10,,,,8.7,,1030.2,
2022-01-08 00:00:00,8.2,7,10,,,,7,,1026.6,
2022-01-09 00:00:00,6.7,5.5,9.6,1.5,,,6.1,,1024,
2022-01-10 00:00:00,7.4,5,10,,,,8.1,,1022.7,
2022-01-11 00:00:00,3.6,2,9.7,0.3,,,13.1,,1027.6,
2022-01-12 00:00:00,4.6,-0.9,9.5,0,,,5.5,,1025.5,
2022-01-13 00:00:00,2.2,1,9.5,0.5,,,10.6,,1028.1,
2022-01-14 00:00:00,3.1,-1.4,7.1,2.5,,,5.9,,1026.7,
2022-01-15 00:00:00,7.6,-0.3,12.3,0.5,,,6,,1024.2,
2022-01-16 00:00:00,9.1,6.6,12.2,,,,8.6,,1027.2,
2022-01-17 00:00:00,8.8,6.6,12.4,,,,5.8,,1028.3,
2022-01-18 00:00:00,7.6,6.2,12.1,,,,8.4,,1026.6,
2022-01-19 00:00:00,10.4,3.9,15.8,,,,7.7,,1024,
2022-01-20 00:00:00,7.1,6,15.8,,,,14.8,,1027.7,
2022-01-21 00:00:00,7.6,5,10,,,,12.8,,1026.4,
2022-01-22 00:00:00,8.6,7.2,9,,,,5.3,,1020,
2022-01-23 00:00:00,9.6,8.7,11,,,,10.1,,1017.1,
2022-01-24 00:00:00,7.4,6.7,10.1,3.3,,,11.7,,1021.8,
2022-01-25 00:00:00,6.9,5.7,8,,,,7.9,,1023.6,
2022-01-26 00:00:00,6.5,5.7,8,,,,9.9,,1023.6,
2022-01-27 00:00:00,5.9,2.5,7.7,19.8,,,12.5,,1025,
2022-01-28 00:00:00,2.9,1.7,6.7,19.3,1,,12.2,,1027.3,
2022-01-29 00:00:00,2.3,0.3,4.3,9.4,,,9.7,,1024.5,
2022-01-30 00:00:00,2,-0.6,5.7,0,,,9,,1026.3,
2022-01-31 00:00:00,5.2,-0.6,8,0.3,,,6.6,,1028,
2022-02-01 00:00:00,5,0,8,3.3,,,7,,1029,
2022-02-02 00:00:00,2,0,5.8,13.5,1,,8.5,,1029.3,
2022-02-03 00:00:00,2.7,0.6,4,,,,8.6,,1027.4,
2022-02-04 00:00:00,4.9,2,8,,,,6.5,,1028.9,
2022-02-05 00:00:00,3.6,0,7.1,0.3,,,7.9,,1032,
2022-02-06 00:00:00,4.5,0.7,6.9,4.8,,,9.8,,1031.6,
2022-02-07 00:00:00,3,0.2,5.9,32.3,,,10.7,,1025,
2022-02-08 00:00:00,3,1.2,5,,,,8.2,,1028.5,
2022-02-09 00:00:00,4.1,3.5,5,,,,6.5,,1025.4,
2022-02-10 00:00:00,5.4,3.1,7,2.5,,,5.8,,1025.2,
2022-02-11 00:00:00,6.6,3.7,7,16.8,1,,9.6,,1022.9,
2022-02-12 00:00:00,6.8,5.1,7,0.8,,,8.2,,1022.8,
2022-02-13 00:00:00,6.8,6,8,,,,7.1,,1021.6,
2022-02-14 00:00:00,7.4,2,11,,,,6.7,,1024.2,
2022-02-15 00:00:00,7,4.7,10.4,0,,,8.6,,1024.7,
2022-02-16 00:00:00,6.8,5,10,,,,13,,1024.6,
2022-02-17 00:00:00,2.7,0.9,8.7,25.4,,,15.2,,1026.9,
2022-02-18 00:00:00,3.8,1.3,6,,,,9.4,,1025.7,
2022-02-19 00:00:00,4,3,6,,,,15.8,,1028.8,
2022-02-20 00:00:00,3.1,1,5.2,0,,,11.7,,1033.2,
2022-02-21 00:00:00,4.7,0,8,,,,5.7,,1032.2,
2022-02-22 00:00:00,4.1,1.6,8.3,3.6,,,6.3,,1032.9,
2022-02-23 00:00:00,3.8,0,8,3.3,1,,7.1,,1034.7,
2022-02-24 00:00:00,5.2,0,10.3,0,,,7.4,,1033.5,
2022-02-25 00:00:00,6.4,0,14,,,,7.7,,1028.2,
2022-02-26 00:00:00,11.3,2.9,18.2,0,,,8.4,,1023.2,
2022-02-27 00:00:00,11.4,5.8,18.2,0,,,8.4,,1023,
2022-02-28 00:00:00,15.5,8,25,,,,7.6,,1016.5,
2022-03-01 00:00:00,14.1,10,24.4,3.3,,,11.6,,1018.8,
2022-03-02 00:00:00,12.4,8,21.5,0,,,7.1,,1022,
2022-03-03 00:00:00,15.3,7.9,21.9,15.5,,,6.3,,1017.5,
2022-03-04 00:00:00,15.5,10.5,21.9,0.5,,,7.1,,1014.8,
2022-03-05 00:00:00,12.9,9.9,21.2,0,,,13.1,,1018.5,
2022-03-06 00:00:00,7.9,5.1,19.5,7.9,,,12.8,,1023.7,
2022-03-07 00:00:00,8.4,5.3,14,,,,7,,1022.7,
2022-03-08 00:00:00,12.2,6,20,,,,9.2,,1019.7,
2022-03-09 00:00:00,14.4,6.8,23,0,,,8.1,,1018.6,
2022-03-10 00:00:00,16.2,9,24,,,,7.8,,1015.3,
2022-03-11 00:00:00,19.5,12,28,,,,8.5,,1013.9,
2022-03-12 00:00:00,23.7,13.8,29.1,0,,,8.2,,1012.3,
2022-03-13 00:00:00,21.9,19.4,29.1,0.3,,,9.9,,1010.2,
2022-03-14 00:00:00,20.7,16,31.3,2,,,11,,1012.5,
2022-03-15 00:00:00,17.4,14,31.3,0,,,10,,1013.5,
2022-03-16 00:00:00,21.2,14,30,,,,7.2,,1010.2,
2022-03-17 00:00:00,13.7,8.6,29.8,42.4,,,13.6,,1008.1,
2022-03-18 00:00:00,12.3,8.6,19.3,0,,,13.4,,1013.5,
2022-03-19 00:00:00,12.5,10,15,,,,11.6,,1014.3,
2022-03-20 00:00:00,8.9,7.3,14,40.1,1,,16.8,,1018.3,
2022-03-21 00:00:00,9.4,7.8,11,,,,16.5,,1018.5,
2022-03-22 00:00:00,8.1,6.6,10.1,15.5,,,10.5,,1022.9,
2022-03-23 00:00:00,10.1,6.8,14,,,,6.6,,1020.7,
2022-03-24 00:00:00,14.6,7,22,,,,9.4,,1015.5,
2022-03-25 00:00:00,18.1,9.4,22.3,28.4,,,9.5,,1006.4,
2022-03-26 00:00:00,15.4,12.4,22.3,0,,,13.5,,1014.5,
2022-03-27 00:00:00,14.6,12.4,17.7,0,,,5.2,,1019.9,
2022-03-28 00:00:00,11.5,7.9,17.7,0,,,10.9,,1024.1,
2022-03-29 00:00:00,14.4,7.9,23,,,,8.2,,1020.5,
2022-03-30 00:00:00,19.1,11.7,25.6,6.1,,,9.2,,1017.7,
2022-03-31 00:00:00,12,8.9,25.6,3.6,,,12.5,,1026.1,
2022-04-01 00:00:00,10.8,8.9,14.7,0,,,13.6,,1031.3,
2022-04-02 00:00:00,11.3,6.6,16.6,0,,,7,,1029,
2022-04-03 00:00:00,12.6,7,18.5,0,,,8.7,,1028.3,
2022-04-04 00:00:00,13.6,7,21,,,,8.1,,1026.7,
2022-04-05 00:00:00,14.8,12,20.3,0,,,4.7,,1021.4,
2022-04-06 00:00:00,18,10.3,25.1,0,,,6.7,,1020,
2022-04-07 00:00:00,19.6,13,28,,,,7.9,,1018.4,
2022-04-08 00:00:00,22.3,13.6,30.2,0,,,6.9,,1016.6,
2022-04-09 00:00:00,22.6,15,31,,,,8.2,,1012.7,
2022-04-10 00:00:00,22.7,17.7,30,0,,,8.3,,1010.6,
2022-04-11 00:00:00,25.6,17,33,0,,,7.5,,1009.3,
2022-04-12 00:00:00,25.9,19,33.7,,,,6.3,,1007.4,
2022-04-13 00:00:00,16.4,13.2,24,,,,16.6,,1008.4,
2022-04-14 00:00:00,14.5,12.6,17.5,0,,,16.8,,1015,
2022-04-15 00:00:00,14.9,13.2,17.5,0,,,14.2,,1020.4,
2022-04-16 00:00:00,14.4,12.1,16.2,,,,10.2,,1021.1,
2022-04-17 00:00:00,16.3,10.2,20.3,0,,,8.6,,1019.7,
2022-04-18 00:00:00,16.1,13.8,21,0,,,5.4,,1018.6,
2022-04-19 00:00:00,18.6,12.1,24.1,0,,,6.9,,1018.5,
2022-04-20 00:00:00,20.1,13.8,26,,,,7.7,,1014.5,
2022-04-21 00:00:00,21.1,15.6,28,,,,9.6,,1011,
2022-04-22 00:00:00,22.9,16,29,,,,7.8,,1010.2,
2022-04-23 00:00:00,18.8,17.1,28.3,9.7,,,8,,1009.9,
2022-04-24 00:00:00,21.1,17.1,27.4,0.3,,,9.2,,1009.5,
2022-04-25 00:00:00,23.2,18,31,,,,6.8,,1003.8,
2022-04-26 00:00:00,20.8,19.8,30.5,18.5,1,,8.4,,1005.7,
2022-04-27 00:00:00,18.7,16.3,24.3,0,,,15.3,,1014.5,
2022-04-28 00:00:00,17.7,16.4,21.8,13.2,,,10.5,,1012.4,
2022-04-29 00:00:00,14.5,12.3,21.6,0.3,,,14.2,,1017.9,
2022-04-30 00:00:00,14.4,12.6,16,,,,7.2,,1019.3,
2022-05-01 00:00:00,15.9,12.9,19,,,,7.2,,1019,
2022-05-02 00:00:00,18.3,12.6,25,,,,6.9,,1018.1,
2022-05-03 00:00:00,21.1,14.4,28.1,0,,,8.4,,1018.9,
2022-05-04 00:00:00,21,14,28.4,0,,,7.6,,1016.6,
2022-05-05 00:00:00,22.2,14.1,29.2,0,,,7.7,,1013.7,
2022-05-06 00:00:00,24,16,31.2,,,,7.2,,1012,
2022-05-07 00:00:00,22.6,18.6,31.8,0,,,11.6,,1014.9,
2022-05-08 00:00:00,21.2,19,28.8,0,,,12.2,,1016.1,
2022-05-09 00:00:00,18.1,16.2,25.8,2,,,11.4,,1015.8,
2022-05-10 00:00:00,18.8,16.2,20,1.3,,,7,,1012.3,
2022-05-11 00:00:00,19.2,17.7,21,,,,9.2,,1012.2,
2022-05-12 00:00:00,18.3,16.7,20.3,24.4,,,6.4,,1010.8,
2022-05-13 00:00:00,15.7,15.1,20,6.1,,,11,,1010.5,
2022-05-14 00:00:00,17.4,12.4,23,,,,8.8,,1016.3,
2022-05-15 00:00:00,17.1,12.8,22.2,0.3,,,8.4,,1017.7,
2022-05-16 00:00:00,19.7,14.5,26,,,,10.5,,1015.4,
2022-05-17 00:00:00,21.8,14.4,29,,,,8.7,,1015,
2022-05-18 00:00:00,22.9,15.8,28.4,0,,,6.6,,1016.8,
2022-05-19 00:00:00,22.3,17.9,27.6,2.5,,,7,,1014.6,
2022-05-20 00:00:00,18.6,15.8,26.4,4.3,,,8.4,,1011.7,
2022-05-21 00:00:00,21.4,16,27,,,,6.8,,1010.7,
2022-05-22 00:00:00,24.6,17,29,0.8,,,8.1,,1008.9,
2022-05-23 00:00:00,20.7,19,29,0,,,10.8,,1010.6,
2022-05-24 00:00:00,22.2,19.2,27,0,,,9.6,,1011.6,
2022-05-25 00:00:00,23.7,20.6,29.2,0,,,7.2,,1009.5,
2022-05-26 00:00:00,23.1,20.9,29.2,3.3,,,8.7,,1006.9,
2022-05-27 00:00:00,26.2,19.3,31,0,,,7.8,,1005.4,
2022-05-28 00:00:00,21.6,20.6,31,12.2,,,8.7,,1004.7,
2022-05-29 00:00:00,22.1,20.2,24,79,,,3.3,,1001.6,
2022-05-30 00:00:00,25,22.5,29,4,,,7.5,,1004.8,
2022-05-31 00:00:00,25.1,21.5,29.7,2,,,9.3,,1008.1,
2022-06-01 00:00:00,24.4,21.8,29.7,3.3,,,8,,1004.8,
2022-06-02 00:00:00,26.6,21.8,32.1,0,,,7.5,,1004.5,
2022-06-03 00:00:00,26.3,22.6,32.1,0,,,8.1,,1004.2,
2022-06-04 00:00:00,27.5,24.4,33,21.6,,,7,,1002.6,
2022-06-05 00:00:00,24.3,21.4,33,44.7,,,6.8,,998.9,
2022-06-06 00:00:00,26.5,21.4,32.4,0,,,8,,1002,
2022-06-07 00:00:00,25.1,23,32.5,0,,,9,,1006.3,
2022-06-08 00:00:00,25.4,21.1,31.5,0,,,9.6,,1008.4,
2022-06-09 00:00:00,26.8,21.9,31.5,0,,,8.3,,1007.7,
2022-06-10 00:00:00,20.7,19,30.7,10.2,,,11.4,,1008.5,
2022-06-11 00:00:00,21.9,19,25,1.2,,,9.5,,1010.6,
2022-06-12 00:00:00,20.7,19.8,25.7,19.8,,,9.6,,1009,
2022-06-13 00:00:00,22.1,20,25,6.7,,,6.1,,1004.6,
2022-06-14 00:00:00,26.9,19.9,32,2.3,,,6.2,,1005.4,
2022-06-15 00:00:00,27.6,22,32.8,0,,,5.2,,1007.4,
2022-06-16 00:00:00,27.7,22.6,33,0,,,6.3,,1006.6,
2022-06-17 00:00:00,29.1,23.2,35,0,,,6.6,,1004.7,
2022-06-18 00:00:00,29.5,24.2,34.4,0,,,6,,1003.3,
2022-06-19 00:00:00,26.3,23.1,34,0.5,,,10.4,,1003.5,
2022-06-20 00:00:00,26.7,23.2,31,18.9,,,7.4,,1000.9,
2022-06-21 00:00:00,28.2,24.3,32.8,1,,,5,,1002.6,
2022-06-22 00:00:00,29.6,25.4,34.2,0,,,8.4,,1004.9,
2022-06-23 00:00:00,31.9,27,36.4,0,,,14,,1004.2,
2022-06-24 00:00:00,27.9,24.1,36.7,4.1,,,10,,1003.8,
2022-06-25 00:00:00,28.8,24.3,34.2,28.5,,,6.6,,1004.2,
2022-06-26 00:00:00,32.9,25.7,36.1,0,,,11,,1005.1,
2022-06-27 00:00:00,33.3,29.7,37.1,0,,,15.4,,1003.2,
2022-06-28 00:00:00,32.8,29,37.1,0,,,12.5,,1001,
2022-06-29 00:00:00,30.2,24.8,37.2,24.4,,,12,,1002.1,
2022-06-30 00:00:00,26.9,22.4,37.2,56.9,,,7.8,,1006.5,
2022-07-01 00:00:00,28.4,23.7,34,2.7,,,8.5,,1008.2,
2022-07-02 00:00:00,29.6,24.8,34.4,0,,,13.4,,1007.3,
2022-07-03 00:00:00,29.9,25.9,35.3,0,,,10.6,,1004.3,
2022-07-04 00:00:00,30.8,26.7,35.3,4.8,,,10.4,,1001.8,
2022-07-05 00:00:00,31.6,27.5,36,4.5,,,8.2,,1000.3,
2022-07-06 00:00:00,33.1,28.2,37,0.3,,,12.3,,1000.9,
2022-07-07 00:00:00,32.6,28.3,37,2.2,,,11.6,,1004.5,
2022-07-08 00:00:00,33.1,28.8,39,1.9,,,11.6,,1004.3,
2022-07-09 00:00:00,32.6,28.8,38,7.1,,,9,,1002.7,
2022-07-10 00:00:00,34.8,28.1,39.6,0,,,8.8,,1002.6,
2022-07-11 00:00:00,34.4,30.2,39.6,0,,,7,,1003.9,
2022-07-12 00:00:00,35.4,30.3,41,0,,,8.8,,1003.5,
2022-07-13 00:00:00,35.8,30.9,41,0,,,9.6,,1002.4,
2022-07-14 00:00:00,35.6,30,40.3,0,,,10.5,,1001.7,
2022-07-15 00:00:00,33.9,30,40.3,0,,,8.5,,1000.5,
2022-07-16 00:00:00,32.9,29.6,39.1,0,,,7.2,,1000.2,
2022-07-17 00:00:00,31.2,25.5,38.5,4.8,,,10.1,,999,
2022-07-18 00:00:00,28.9,26,38.5,9.1,,,9.2,,1000.2,
2022-07-19 00:00:00,28.4,26.2,33.7,33.8,,,5.2,,1003.8,
2022-07-20 00:00:00,33.4,26.2,38.1,0,,,12.6,,1005.2,
2022-07-21 00:00:00,30.4,26.2,38.1,24.6,,,9.8,,1007.7,
2022-07-22 00:00:00,32.1,25.5,37.1,0.3,,,5.7,,1007.7,
2022-07-23 00:00:00,33.9,27.6,40,0,,,11.4,,1003.7,
2022-07-24 00:00:00,28.7,23,40,0,,,9,,1005.6,
2022-07-25 00:00:00,29.3,23.8,37.7,19.1,,,8.8,,1006.8,
2022-07-26 00:00:00,30.1,24.5,37.7,1.8,,,9.6,,1005.3,
2022-07-27 00:00:00,31,24.9,38.3,1.3,,,8.2,,1005,
2022-07-28 00:00:00,32.9,24.9,38.8,0,,,8.7,,1004.6,
2022-07-29 00:00:00,31.1,27.5,38.8,0,,,12.2,,1005.1,
2022-07-30 00:00:00,30.5,26.9,36.3,0,,,9.3,,1003.6,
2022-07-31 00:00:00,31.4,26.7,36.7,0,,,9.8,,1002.1,
2022-08-01 00:00:00,31.6,27.3,36.7,2.3,,,8.4,,1004.5,
2022-08-02 00:00:00,32.4,28.1,38.4,0,,,7.6,,1006.5,
2022-08-03 00:00:00,32.8,28,38.4,0,,,10.6,,1006.9,
2022-08-04 00:00:00,34.3,29.5,38.7,0,,,11.5,,1006.6,
2022-08-05 00:00:00,35,30.2,40.2,0,,,9.6,,1005.4,
2022-08-06 00:00:00,29.6,26,40.2,1.8,,,8.2,,1005.5,
2022-08-07 00:00:00,33.1,26.8,39.4,0,,,8.4,,1005.4,
2022-08-08 00:00:00,33.3,29,39.4,0,,,11.1,,1005.8,
2022-08-09 00:00:00,34.3,29.9,40,0,,,10.6,,1005.5,
2022-08-10 00:00:00,34.3,30,40,0,,,8.5,,1005.4,
2022-08-11 00:00:00,34.7,29.5,40,0,,,7.5,,1005.3,
2022-08-12 00:00:00,33.9,29,41,0,,,7.8,,1005.1,
2022-08-13 00:00:00,34.8,29.4,41.2,0,,,7.5,,1004.2,
2022-08-14 00:00:00,35.1,29.5,41.8,0,,,6.3,,1003.8,
2022-08-15 00:00:00,35.5,29.4,41.8,0,,,8.7,,1002.6,
2022-08-16 00:00:00,33.5,24.9,41.3,6.1,,,10.4,,1003.1,
2022-08-17 00:00:00,31.8,24.6,39.7,55.6,,,9.3,,1005.5,
2022-08-18 00:00:00,32.2,25.6,39,0,,,8.1,,1004.6,
2022-08-19 00:00:00,35.1,29,41,0,,,9.9,,1002.7,
2022-08-20 00:00:00,33.8,28.1,40.7,10.2,,,9.8,,1004.3,
2022-08-21 00:00:00,33.4,28.1,39.9,0,,,8.7,,1004.5,
2022-08-22 00:00:00,34.8,29.7,40,0,,,8.8,,1002.6,
2022-08-23 00:00:00,34.9,31,41,0.9,,,11.2,,1004.5,
2022-08-24 00:00:00,29.3,26.6,40.2,0,,,14.8,,1008.1,
2022-08-25 00:00:00,30.9,26.4,37,1.2,,,8.8,,1007,
2022-08-26 00:00:00,28.5,25.5,36.8,21.6,,,9.2,,1007.9,
2022-08-27 00:00:00,25.6,23.3,33.9,1.8,,,7.5,,1009.6,
2022-08-28 00:00:00,26.7,23.3,29.1,0,,,10.5,,1010.8,
2022-08-29 00:00:00,29.9,24.5,36,0,,,7,,1009.5,
2022-08-30 00:00:00,27.8,24.2,36.1,0,,,11,,1009.3,
2022-08-31 00:00:00,24.8,22.3,33.5,0,,,12.9,,1010.9,
2022-09-01 00:00:00,26.1,22.6,30,0,,,14.6,,1012.4,
2022-09-02 00:00:00,24.2,21.8,29.6,5.1,,,14.8,,1010.6,
2022-09-03 00:00:00,24.7,21.6,26.7,17,,,17.1,,1005.7,
2022-09-04 00:00:00,25,23.4,27,16.5,,,20.2,,1002.8,
2022-09-05 00:00:00,24,22.3,29.6,0.5,,,18.2,,1002.5,
2022-09-06 00:00:00,26.7,20.1,32.9,0,,,5.9,,1011.7,
2022-09-07 00:00:00,28.7,21.6,35.3,0,,,5.6,,1015.4,
2022-09-08 00:00:00,26.9,24.1,35.3,0,,,9.5,,1016.1,
2022-09-09 00:00:00,25.6,23,31.8,0,,,9.9,,1015.5,
2022-09-10 00:00:00,25.7,21,30.7,0,,,8,,1013.9,
2022-09-11 00:00:00,26.5,22,31,0.5,,,7.6,,1011.9,
2022-09-12 00:00:00,25.8,23,30.7,0,,,10.4,,1010.5,
2022-09-13 00:00:00,23.4,22.4,30.5,57.4,,,14,,1009.7,
2022-09-14 00:00:00,23.2,22.5,24.4,13.5,,,20,,1005.2,
2022-09-15 00:00:00,24.6,22,28,28.4,,,14.4,,1003.6,
2022-09-16 00:00:00,26.3,22,30.6,0.2,,,7,,1006.2,
2022-09-17 00:00:00,27.1,21.3,31.6,0,,,7.2,,1006.8,
2022-09-18 00:00:00,26.6,23.5,31.6,0,,,13.4,,1006.5,
2022-09-19 00:00:00,25.1,19.3,30.6,0,,,14.6,,1009.7,
2022-09-20 00:00:00,23.2,18.8,30.6,0,,,14.8,,1014.5,
2022-09-21 00:00:00,22.2,20.9,26.9,0,,,8.7,,1015.5,
2022-09-22 00:00:00,23.9,20.1,28.6,0,,,5.6,,1012.7,
2022-09-23 00:00:00,23.4,20.8,28.6,0,,,11.8,,1015.4,
2022-09-24 00:00:00,21.7,18,27.7,0,,,11.1,,1017.7,
2022-09-25 00:00:00,23.1,18.8,28,0,,,7.5,,1015.3,
2022-09-26 00:00:00,23.7,20,28,0,,,9.2,,1014.9,
2022-09-27 00:00:00,24.5,22,28.2,0,,,11.2,,1013.9,
2022-09-28 00:00:00,22.3,20,28.5,0,,,9.2,,1012.6,
2022-09-29 00:00:00,22,20,26.3,4.3,,,8,,1013.9,
2022-09-30 00:00:00,25.9,21.6,33,0,,,6.6,,1013.2,
2022-10-01 00:00:00,28.3,24,35,0,,,6.1,,1012.5,
2022-10-02 00:00:00,31.2,24.8,37.7,0,,,8,,1011,
2022-10-03 00:00:00,31.8,26,38,0,,,7.5,,1010.7,
2022-10-04 00:00:00,23.8,18.1,30,0.1,,,16.2,,1017.2,
2022-10-05 00:00:00,17.8,14.9,26.8,1.3,,,14.1,,1022.3,
2022-10-06 00:00:00,15.4,14.8,20.1,8.9,,,11.7,,1021.8,
2022-10-07 00:00:00,15.5,14,16.2,8.4,,,8.9,,1023.5,
2022-10-08 00:00:00,16.2,14.8,18,5.2,,,6.4,,1022.5,
2022-10-09 00:00:00,16.7,12.1,19.1,1.3,,,10.5,,1022.2,
2022-10-10 00:00:00,16,11.8,20,0,,,15.9,,1025.9,
2022-10-11 00:00:00,15.2,10.7,20,0,,,6.3,,1025.6,
2022-10-12 00:00:00,16.8,10.4,22,0,,,6.8,,1024.6,
2022-10-13 00:00:00,17.9,12,23,0,,,5.7,,1022.2,
2022-10-14 00:00:00,20.4,15.7,24,0,,,8.9,,1018.8,
2022-10-15 00:00:00,20.6,16.8,24.4,0,,,9.5,,1018.2,
2022-10-16 00:00:00,20.7,16.8,24.4,0,,,10.6,,1018.9,
2022-10-17 00:00:00,17.3,11.9,24.3,0,,,17.4,,1023,
2022-10-18 00:00:00,15.3,12.2,21.5,0,,,12.1,,1025.8,
2022-10-19 00:00:00,15.5,9,21,0,,,9.3,,1026.4,
2022-10-20 00:00:00,17.3,11.3,22.2,0,,,7.5,,1024.8,
2022-10-21 00:00:00,19.2,12,27,0,,,5.8,,1021.4,
2022-10-22 00:00:00,21.8,16.4,26.2,0,,,7.8,,1020.5,
2022-10-23 00:00:00,18.3,15,26.2,0,,,12.8,,1022.3,
2022-10-24 00:00:00,17.8,12.7,23.5,0,,,8.7,,1024.5,
2022-10-25 00:00:00,17.8,14,22.2,0,,,12,,1025,
2022-10-26 00:00:00,18.3,16,21,0.5,,,7.4,,1021.9,
2022-10-27 00:00:00,17.8,16.7,19.7,4.3,,,7.2,,1022.4,
2022-10-28 00:00:00,17.2,16,19.2,0,,,12,,1024.9,
2022-10-29 00:00:00,17.6,15,22,0,,,8.4,,1024,
2022-10-30 00:00:00,17.5,14,22,0.1,,,9,,1021.8,
2022-10-31 00:00:00,18.3,15,22,0,,,10.9,,1021.2,
2022-11-01 00:00:00,17.9,14,22.7,0,,,11.8,,1021.9,
2022-11-02 00:00:00,17.3,14,21,0.2,,,6.9,,1020.3,
2022-11-03 00:00:00,17.8,14,22,0,,,9.3,,1019.3,
2022-11-04 00:00:00,15.2,14,21.5,0,,,13.6,,1025.2,
2022-11-05 00:00:00,14.3,11,18.6,0,,,8,,1027.1,
2022-11-06 00:00:00,14.8,10.9,20.1,0,,,5.6,,1023.7,
2022-11-07 00:00:00,16.7,11,23.3,0,,,5.7,,1021.2,
2022-11-08 00:00:00,17,12,24,0,,,7.2,,1022.3,
2022-11-09 00:00:00,18.8,14.4,24.1,0,,,3.8,,1020.4,
2022-11-10 00:00:00,20.9,15,28,0,,,7.2,,1019,
2022-11-11 00:00:00,21.5,17.4,28.1,2.3,,,7.4,,1018.5,
2022-11-12 00:00:00,22.9,18,31.1,0,,,8.1,,1014.7,
2022-11-13 00:00:00,15.6,13.1,20,0.3,,,15.6,,1022.4,
2022-11-14 00:00:00,11.9,10.8,15.4,1.5,,,9.6,,1022.8,
2022-11-15 00:00:00,11.1,10,14.4,0,,,5.4,,1021.1,
2022-11-16 00:00:00,12.5,7,17,17.5,,,6.2,,1020.2,
2022-11-17 00:00:00,15.3,14,17,6.7,,,8.1,,1017.9,
2022-11-18 00:00:00,17.7,14.2,18.2,3.8,,,5.4,,1020.2,
2022-11-19 00:00:00,17.7,16.5,19,5.7,,,6,,1018.5,
2022-11-20 00:00:00,16.6,15,19,0.8,,,5.2,,1018.7,
2022-11-21 00:00:00,17.3,13,21,0,,,5.2,,1018.7,
2022-11-22 00:00:00,17.7,15.7,21,5.2,,,9,,1015.7,
2022-11-23 00:00:00,16.1,15,20.2,0,,,9.8,,1020.6,
2022-11-24 00:00:00,17.1,14,19,0.8,,,6,,1020.1,
2022-11-25 00:00:00,18.1,14.6,21.6,1.5,,,3.3,,1016.7,
2022-11-26 00:00:00,18.7,16,22,0,,,6.3,,1017.3,
2022-11-27 00:00:00,17.2,13.8,22.7,0,,,6.6,,1014,
2022-11-28 00:00:00,17.7,15,21,8.2,,,5.4,,1010.7,
2022-11-29 00:00:00,10.1,4,18.9,24.6,,,18.3,,1019.9,
2022-11-30 00:00:00,1.7,-0.1,13.5,8.4,1,,20.2,,1034.8,
2022-12-01 00:00:00,0.8,-0.4,3.2,5.6,5,,11.4,,1034.6,
2022-12-02 00:00:00,2.7,0.2,5,0.9,,,6.7,,1029.9,
2022-12-03 00:00:00,6.1,4,8,8.3,,,8.2,,1024.7,
2022-12-04 00:00:00,7.8,6.6,9,10.4,,,14.4,,1028.2,
2022-12-05 00:00:00,6.9,4.7,8.5,2.3,,,12.2,,1030,
2022-12-06 00:00:00,8.5,5.1,12,0,,,5.9,,1027.6,
2022-12-07 00:00:00,9.5,5,12,1.2,,,4.7,,1025.7,
2022-12-08 00:00:00,11,9.3,14,0.2,,,3.8,,1023.3,
2022-12-09 00:00:00,10.9,9.3,12.4,1,,,7.1,,1021.4,
2022-12-10 00:00:00,10.4,10,12.3,0,,,7.7,,1021.6,
2022-12-11 00:00:00,7.8,6,12.3,0,,,15.5,,1026.3,
2022-12-12 00:00:00,7.7,5,11,0,,,8,,1025.5,
2022-12-13 00:00:00,8.8,1.3,12.8,0,,,6.5,,1027.1,
2022-12-14 00:00:00,5.1,3.6,12.8,0,,,9.8,,1030.7,
2022-12-15 00:00:00,6.9,0,14,0,,,5.1,,1024.3,
2022-12-16 00:00:00,6.2,2.8,13.4,8.1,,,12,,1027,
2022-12-17 00:00:00,1.9,0,8.1,0,,,18.8,,1035.3,
2022-12-18 00:00:00,1.2,-3.1,7,0,,,10.5,,1032.1,
2022-12-19 00:00:00,3.9,-2,12,0,,,6,,1026.8,
2022-12-20 00:00:00,6.4,-2,14,0,,,3.9,,1022.6,
2022-12-21 00:00:00,7.8,1.9,14.1,0,,,10,,1018.3,
2022-12-22 00:00:00,4.8,-1.3,14.1,0,,,17.2,,1020.3,
2022-12-23 00:00:00,2,-0.7,9.1,0,,,8.6,,1026.2,
2022-12-24 00:00:00,2.9,-2,9.6,0,,,9.8,,1027.8,
2022-12-25 00:00:00,2.8,-1.3,9.6,0,,,5.7,,1029.5,
2022-12-26 00:00:00,4.7,-0.1,7.7,0,,,5.9,,1029.3,
2022-12-27 00:00:00,6,1.5,7.3,0,,,4.8,,1030.8,
2022-12-28 00:00:00,4.9,2.6,7,1,,,8,,1032.9,
